"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
606,"Arcadia Public School",102444,"140 Arcadia Road Arcadia   Nsw 2159",,,,1
607,"Arcadia Vale Public School",102445,"31a Glade Street Arcadia Vale   Nsw 2283",,,,1
608,"Arcadia Valley State School",102446,"Lot 15 Arcadia Valley Road Injune   Qld 4454",,,,1
609,"Ardeer Primary School",102456,"84-114 Suspension Street Ardeer   Vic 3022",,,,1
610,"Ardeer South Primary School",102457,"Ralph Street West Sunshine   Vic 3020",,,,242
611,"Arden Anglican School",102455,"63 Beecroft Road Beecroft   Nsw 2119",,,,30
612,"Ardlethan Central School",102458,"Mithul Street Ardlethan   Nsw 2665",,,,1
613,"Ardmona Primary School No 1563",102460,"580 Turnbull Road Ardmona   Vic 3629",,,,1
614,"Ardross Primary School",102465,"Links Road Ardross   Wa 6153",,,,1
615,"Ardrossan Area School",102462,"14 Second Street Ardrossan   Sa 5571",,,,1
616,"Ardtornish Primary School",102466,"2 Saarinen Avenue St Agnes   Sa 5097",,,,1
617,"Arethusa College",139354,,,,,1
618,"Areyonga School",140218,"Shed 9 Trade Centre 66a Smith Street Alice Springs   Nt 0870",,,,1
619,"Argenton Public School",102469,"148a Montgomery St Argenton   Nsw 2284",,,,1
620,"Ariah Park Central School",102472,"Reid Street Ariah Park   Nsw 2665",,,,1
621,"Arkana College Independent Primary School",102477,"344 Stoney Creek Road Kingsgrove   Nsw 2208",,,,96
622,"Armadale Education Support Cen",140820,"169 South Western Highway Armadale   Wa 6112",,,,1
623,"Armadale Primary School",102485,"1 Carradine Road Armadale   Wa 6112",,,,1
624,"Armadale Primary School",102481,"9-23 Densham Road Armadale   Vic 3143",,,,1
625,"Armidale City Public School",102489,"142-152 Faulkner Street Armidale   Nsw 2350",,,,1
626,"Arncliffe Public School",102505,"168 Princes H'way Arncliffe   Nsw 2205",,,,1
627,"Arncliffe West Infants Dept",102507,"7a Loftus Street Arncliffe   Nsw 2205",,,,1
628,"Arndell Anglican College",102503,"118-124 Wolseley Rd Oakville   Nsw 2765",,,,1
629,"Arndell School",102508,"Badajoz Road North Ryde   Nsw 2113",,,,1
630,"Arnhem Group School",122770,"Frances Bay Drive Darwin   Nt 0800",,,,1
631,"Arranounbai School",102032,"5 Aquatic Drive Frenchs Forest   Nsw 2086",,,,1
632,"Artarmon Public School",102521,"Mcmillan Road Artarmon   Nsw 2064",,,,1
633,"Arthurs Creek Primary Sch",102522,"900 Arthurs Creek Rd Arthurs Creek   Vic 3099",,,,1
634,"Arundel State School",102528,"Lot 2 Napper Road Cnr Arundel Drive Arundel   Qld 4214",,,,1
635,"Ascham School",102545,"Octagon Road Off Darling Point Road Edgecliff   Nsw 2027",,,,1
636,"Ascot Park Junior Primary &amp; Primary School",102558,"Duncan Avenue Ascot Park   Sa 5043",,,,1
637,"Ascot Park R-7 Gym Focus School",131521,"Pildappa Avenue Park Holme   Sa 5043",,,,1
638,"Ascot State School",102553,"Cnr Anthony &amp; Pringle Sts Ascot   Qld 4007",,,,1
639,"Ascot Vale Primary School",102554,"Bank Street Ascot Vale   Vic 3032",,,,1
640,"Ascot Vale Special School",102555,"1 Tasma Street Ascot Vale   Vic 3032",,,,
641,"Ascot Vale West Primary School",102556,"8 Langs Road Ascot Vale   Vic 3032",,,,1
642,"Ashburton Drive Primary School",102575,"Nullagine Way Gosnells   Wa 6110",,,,1
643,"Ashburton Primary School",102573,"10a Fakenham Road Ashburton   Vic 3147",,,,1
644,"Ashbury Public School",102570,"34-76 Trevenar Street Ashbury   Nsw 2193",,,,1
645,"Ashby Primary School",102576,"2 Lawton Ave Geelong West   Vic 3218",,,,1
646,"Ashcroft Public School",102579,"4 Sheriff Street Ashcroft   Nsw 2168",,,,1
647,"Ashdale Primary School",128137,"Ashdale Boulevard Darch   Wa 6065",,,,1
648,"Ashfield Primary School",102589,"65 Margaret Street Ashfield   Wa 6054",,,,1
649,"Ashfield Primary School",102585,"117 Liverpool Road Ashfield   Nsw 2131",,,,1
650,"Ashford Central School",102582,"51 Martyn Street Ashford   Nsw 2361",,,,1
651,"Ashgrove State School",102592,"31 Glory Street Ashgrove   Qld 4060",,,,333
652,"Ashley School",102574,"4260 Meander Valley Highway Deloraine   Tas 7304",,,,1
653,"Ashmont Public School",102601,"23 Bardia Street Waggagga   Nsw 2650",,,,1
654,"Ashmore State School",102602,"92-122 Currumburra Road Ashmore   Qld 4214",,,,1
655,"Ashtonfield Primary School",130374,"Norfolk Street Ashtonfield   Nsw 2323",,,,853
656,"Ashwell State Primary School",102607,"35 Reinke Road Rosewood   Qld 4340",,,,1
657,"Ashwood School No 5097",102537,"Montpellier Road Ashwood   Vic 3147",,,,173
658,"Aspect Central Coast School Satellite Unit",132437,"Wamberal Public School Wamberal Wamberal   Nsw 2260 2260 Phone: 02 8977 8300",,,,216
659,"Aspect Hunter School",136245,"3 Kooralbyn Street Thornton Thornton   Nsw 2322 2322 Phone: 02 4922 5900",,,,
660,"Aspect Northern Rivers",137826,"11 Murwillumbah Road Mullumbimby Mullumbimby   Nsw 2482 2482 Phone: 0447 637 722",,,,1
661,"Aspect Northern Rivers",134194,"9a Perry Street Alstonville Alstonville   Nsw 2477 2477 Phone: 02 6684 6926",,,,1
662,"Aspect School Cobbitty",136548,"229 Macquarie Grove Road Cobbitty   Nsw 2570",,,,253
663,"Aspendale Gardens Primary Sch",102620,"96 Kearney Drive Aspendale Gardens   Vic 3195",,,,2189
664,"Aspendale Primary School",102624,"23 Laura Street Aspendale   Vic 3195",,,,1
665,"Aspley Early Childhood Development Program - Ecdp",134154,"C/- Aspley State School Horn Road Aspley   Qld 4034",,,,1
666,"Aspley East State School",102629,"31 Helena Street Aspley   Qld 4034",,,,437
667,"Aspley Special School",102635,"751 Zillmere Road Aspley   Qld 4034",,,,1
668,"Aspley State School",102632,"300 Maundrell Terrace Aspley   Qld 4034",,,,1
669,"Asquith Primary School",102645,"1-3 Dudley St Asquith   Nsw 2077",,,,356
670,"Assisi Catholic College",128095,"173 Billinghurst Crescent Upper Coomera   Qld 4209",,,,1
671,"Assumption Catholic Primary School",102647,"22-34 Gordon Road Mandurah   Wa 6210",,,,1
672,"Assumption School",102538,"192 Mitre St Bathurst   Nsw 2795",,,,1
673,"Athelstane Public School",102669,"Athelstane Avenue &amp; Dowling Street Arncliffe   Nsw 2205",,,,1
674,"Athelstone Primary School",102661,"8a Brookside Road Athelstone   Sa 5076",,,,1
675,"Atherton State School",102670,"28 Armstrong Street Atherton   Qld 4883",,,,1
676,"Athol Road Primary School West Campus",123496,"159-167 Athol Road Springvale South   Vic 3172",,,,1
677,"Attadale Primary School",102689,"Wichmann Road Attadale   Wa 6156",,,,52
678,"Attunga Public School",130585,"Lot 3 Attunga Street Attunga   Nsw 2345",,,,1
679,"Atwell Primary School",102698,"160 Lydon Boulevard Atwell   Wa 6164",,,,1
680,"Aubin Grove Primary School",136219,"85 Camden Boulevard Aubin Grove   Wa 6164",,,,1
681,"Auburn North Public School",102713,"100 Adderley Street Auburn   Nsw 2144",,,,333
682,"Auburn Primary School",102707,"St Vincent Street Auburn   Sa 5451",,,,15
683,"Auburn Primary School",102717,"51 Rathmines Road Hawthorn East   Vic 3123",,,,1
684,"Auburn Public School",102714,"131 Auburn Rd &amp; Cnr Beatrice St Auburn   Nsw 2144",,,,1
685,"Auburn South Primary School",102719,"419 Tooronga Rd Hawthorn East   Vic 3123",,,,1
686,"Auburn West Public School",102720,"Chiswick Road Auburn   Nsw 2144",,,,1
687,"Augathella State School",102724,"35 Cavanagh Street Augathella   Qld 4477",,,,1
688,"Augusta Park Primary School",102746,"59 Power Crescent Port Augusta   Sa 5700",,,,1
689,"Augusta Primary School",102750,"32 Allnutt Terrace Augusta   Wa 6290",,,,1
690,"Augusta State School",136180,"60-100 Brittains Road Augustine Heights   Qld 4300",,,,1
691,"Aurora School",121052,"96 Holland Road Blackburn South   Vic 3130",,,,1
692,"Austin Cove Baptist College",136491,"Inlet Boulevard South Yunderup   Wa 6208",,,,1
693,"Austinmer Public School",102780,"90 Lawrence Hargraves Drive Austinmer   Nsw 2515",,,,1
694,"Austins Ferry Primary School",106670,"13 Brodie Street Claremont   Tas 7011",,,,1
695,"Austral Public School",102783,"219 Edmondson Avenue Austral   Nsw 2179",,,,1
696,"Australia Street School",102785,"229 Australia Street Newtown   Nsw 2042",,,,1
697,"Australian Christian College Hume",103683,"21 Sydney Road Benalla   Vic 3672",,,,1
698,"Australian Christian College Darling Downs",102478,"10 Ninth Road Brookdale   Wa 6112",,,,1
699,"Australian Christian College",102062,"69 Farm Road Riverstone   Nsw 2765",,,,1
700,"Australian International Islamic College Gold Coast Campus",144580,,,,,1
701,"Australian International Islamic College",128874,"724 Blunder Road Durack   Qld 4077",,,,1
702,"Australian International Academy",138918,"57-69 Samantha Riley Drive Kellyville Kellyville   Nsw 2155 2155 Phone: 02 9642 0104",,,,1
703,"Australind Primary School",102788,"Barnes Avenue Australind   Wa 6233",,,,1
704,"Autistic Childrens School",140146,"437 Hellawell Rd Sunnybank   Qld 4109",,,,1
705,"Avalon Public School",102797,"11 Old Barrenjoey Road Avalon   Nsw 2107",,,,
706,"Aveley Primary School",137843,"8 Bolero Road Aveley   Wa 6069",,,,1
707,"Avenel Primary School",102802,"39 Livingstone Street Avenel   Vic 3664",,,,1
708,"Avenues Montessori Chn House Cynas Childcare Pty Ltd",141977,,,,,1
709,"Avoca Beach Public School",102803,"99 The Round Drive Avoca Beach   Nsw 2251",,,,710
710,"Avoca Primary School",102806,"Sheepwash Road Avoca Moss Vale   Nsw 2577",,,,1
711,"Avoca Primary School",102808,"118 Barnett Street Avoca   Vic 3467",,,,1
712,"Avoca Primary School",102810,"St Pauls Street Avoca   Tas 7213",,,,1
713,"Avoca State School",102807,"Twyford Street Bundaberg   Qld 4670",,,,1
714,"Avondale Primary School",102819,"11 Clarendon Street Avondale Heights   Vic 3034",,,,1
715,"Avondale School",102814,"119 Avondale Road Cooranbong   Nsw 2265",,,,1
716,"Avondale State School",102818,"371 Avondale Road Avondale   Qld 4670",,,,13
717,"Avonvale Primary School",102822,"Hutt Street Northam   Wa 6401",,,,1
718,"Awaba Public School",102824,"Mulbring Street Awaba   Nsw 2283",,,,1
719,"Awabakal Environmental Education Centre",141699,,,,,1
720,"Axedale Primary School",102833,"81 High Street Axedale   Vic 3551",,,,1
721,"Ayr East State School",102838,"43-73 Ross Street Ayr   Qld 4807",,,,441
722,"Ayr State Primary School",102840,"141 Graham St Ayr   Qld 4807",,,,1
723,"Babakin Primary School",102846,"Farrar Street Babakin   Wa 6428",,,,1
724,"Babinda State School",102852,"Boulders Road Babinda   Qld 4861",,,,1
725,"Bacchus Marsh Primary School",102857,"56-62 Lerderderg Street Bacchus Marsh   Vic 3340",,,,1
726,"Back Plains State School",102859,"874 Clifton-pittsworth Highway Back Plains   Qld 4361",,,,1
727,"Baddaginnie Primary School",102863,"Clarendon St Baddaginnie   Vic 3670",,,,1
728,"Baden Powell College Tarneit Campus Prep-9",131684,"Baden Powell Drive Tarneit   Vic 3029",,,,1
729,"Baden Powell College Derrimut Heath Campus",108239,"31-49 Sycamore Street Hoppers Crossing   Vic 3029",,,,1
730,"Badger Creek Primary School",102867,"Badger Creek Road Healesville   Vic 3777",,,,89
731,"Badgerys Creek Primary School",102866,"Lot 27 Badgerys Creek Road Badgerys Creek   Nsw 2555",,,,1
732,"Badgingarra Primary School",102869,"Mcnamara Road Badgingarra   Wa 6521",,,,1
733,"Bagdad Primary School",102874,"School Road Bagdad   Tas 7030",,,,1
734,"Baimbridge College Primary Department",102881,"85 Stephen Street Hamilton   Vic 3300",,,,1
735,"Bairnsdale Christian Community School",102882,"101 Bairnsdale-dargo Rd Bairnsdale   Vic 3875",,,,1
736,"Bairnsdale Primary School No 754",102889,"330-370 Main Street Bairnsdale   Vic 3875",,,,1
737,"Bairnsdale West Primary School",102891,"Wallace Street Bairnsdale   Vic 3875",,,,1
738,"Bajool State School",102892,"60 Toonda Street Bajool   Qld 4699",,,,1
739,"Bakers Hill Primary School",102894,"33 St George Street Bakers Hill   Wa 6562",,,,1
740,"Bakewell Primary School",102896,"Lot 5370 &amp; 5371 Forrest Parade Bakewell   Nt 0832",,,,1
741,"Balaclava State School",102906,"418 Mulgrave Road Earlville   Qld 4870",,,,1
742,"Balaklava Primary School",102901,"Wallace Street Balaklava   Sa 5461",,,,1
743,"Balarang Public School",102905,"22-28 Government Rd Oak Flats   Nsw 2529",,,,191
744,"Balcatta Primary School",102921,"389 Main Street Balcatta   Wa 6021",,,,1
745,"Balcombe Grammar",130890,"389 Nepean Highway Mount Martha   Vic 3934",,,,1
746,"Bald Blair Public School",140259,"Ebor Road Guyra   Nsw 2365",,,,1
747,"Bald Face Public School",102925,"84 Stuart St Blakehurst   Nsw 2221",,,,996
748,"Bald Hills State School",102927,"2156 Gympie Road Cnr Ana Street Bald Hills   Qld 4036",,,,1
749,"Baldivis Primary School",102931,"214 Fifty Road Baldivis   Wa 6171",,,,1
750,"Baler Primary School",102934,"Baler Close South Hedland   Wa 6722",,,,1
751,"Balga Primary School",102949,"11 Fernhurst Crescent Balga   Wa 6061",,,,1
752,"Balgowlah Heights Public School",102938,"9b Lewis Street Balgowlah Heights   Nsw 2093",,,,1
753,"Balgowlah North Public School",102940,"10 Manning Road Cnr Bardoo Road North Balgowlah   Nsw 2093",,,,250
754,"Balgownie Public School",102945,"220 Balgownie Road &amp; Chalmers Road Balgownie   Nsw 2519",,,,266
755,"Balingup Primary School",102956,"Steere Street Balingup   Wa 6253",,,,1
756,"Ballajura Primary School",102965,"Illawarra Crescent South Ballajura   Wa 6066",,,,1
757,"Ballajura South Primary School",103000,"Wyperfeld Gardens Ballajura   Wa 6066",,,,1
758,"Ballam Park Primary School",102993,"31 Belar Avenue Frankston   Vic 3199",,,,1
759,"Ballan Primary School",102996,"Duncan St Ballan   Vic 3342",,,,1
760,"Ballandean State School",102994,"Bents Road Ballandean   Qld 4382",,,,1
761,"Ballarat &amp; Clarendon College",140554,"614 Mair St West Ballarat   Vic 3350",,,,1
762,"Ballarat &amp; Clarendon College",102972,"1425 Sturt Street Ballarat   Vic 3350",,,,1
763,"Ballarat Christian College",102976,"16-26 Vickers Street Sebastopol   Vic 3356",,,,1
764,"Ballarat North Primary School",102987,"Landsborough Street Ballarat   Vic 3350",,,,1
765,"Ballarat Specialist School",102998,"25 Gillies Street North Lake Gardens   Vic 3355",,,,1
766,"Ballarat Steiner School",136644,"244 Moss Avenue Mount Helen   Vic 3350",,,,1
767,"Balliang East Primary School",102933,"4 School Road Balliang East   Vic 3340",,,,85
768,"Ballidu Primary School",103002,"Cnr Fairbanks &amp; Alpha Streets Ballidu   Wa 6606",,,,1
769,"Ballimore Primary School",102982,"Bomen Street Ballimore   Nsw 2830",,,,1
770,"Ballina Public School",102990,"48 Crane Street Ballina   Nsw 2478",,,,1
771,"Balmain Public School",103015,"1 Eaton Street Balmain   Nsw 2041",,,,1
772,"Balmoral Community College",103012,"1871 Harrow Road Balmoral   Vic 3407",,,,1
773,"Balnarring Primary School",103018,"Civic Court Balnarring   Vic 3926",,,,1
774,"Balranald Central Primary Sch",103025,"We Street Balranald   Nsw 2715",,,,1
775,"Baltara School",103031,"27 Waratah Street Thomastown   Vic 3074",,,,1
776,"Balwyn North Primary School",103039,"Buchanan Avenue Balwyn North   Vic 3104",,,,1
777,"Balwyn Primary School",103041,"Balwyn Road Balwyn   Vic 3103",,,,1
778,"Bambara Primary School",103057,"Gosse Road Padbury   Wa 6025",,,,1
779,"Bambaroo State School",103056,"10 Bambaroo School Road Bambaroo   Qld 4850",,,,1
780,"Banana State School",103066,"Dawson Hwy Banana   Qld 4715",,,,1
781,"Bandiana Primary School",103074,"Leumeah Road Bandiana   Vic 3694",,,,1
782,"Bangalow Public School",103083,"45-71 Byron Street Bangalow   Nsw 2479",,,,553
783,"Bangor Primary School",103082,"130 Menai Road Bangor   Nsw 2234",,,,1
784,"Baniyala Garrangali School",135366,"Attn: Pat Ellis Nhulunbuy   Nt 0880",,,,1
785,"Banks Public School",103126,"182-194 Banks Drive St Clair   Nsw 2759",,,,653
786,"Banksia Beach State School",103089,"133 Sunderland Drive Banskia Beach   Qld 4507",,,,1
787,"Banksia Grove Catholic School",103079,"6 Kurrajong Boulevard Banksia Grove   Wa 6031",,,,
788,"Banksia Montessori School",103101,"17 Chatton Street Dianella   Wa 6059",,,,1
789,"Banksia Park Primary School",103111,"Hicks Street Leeming   Wa 6149",,,,1
790,"Banksia Park School",103108,"1-5 Cottenham Rd Banksia Park   Sa 5091",,,,1
791,"Banksia Road Public School",103112,"65 Banksia Road Greenacre   Nsw 2190",,,,1
792,"Banksmeadow Public School",103117,"Cnr Wiggins &amp; Trevelyan Rds Botany   Nsw 2019",,,,1
793,"Bankstown Hospital School Paed Ward",128534,"Gallipoli Street Bankstown   Nsw 2200",,,,1
794,"Bankstown Intensive English Centre",141711,,,,,1
795,"Bankstown North Primary School",103103,"322 Hume Highway Bankstown   Nsw 2200",,,,1
796,"Bankstown Public School",103106,"Block 1 Restwell Street Bankstown   Nsw 2200",,,,1
797,"Bankstown South Infants School",103115,"Stacey Street Bankstown   Nsw 2200",,,,1
798,"Bankstown West Public School",103119,"William Street Bankstown   Nsw 2200",,,,1
799,"Bannister Creek Primary School",132400,"20 Purley Crescent Lynwood   Wa 6147",,,,
800,"Bannockburn Primary School",103123,"High Street Bannockburn   Vic 3331",,,,
801,"Banora Point Primary School",103124,"97 Pioneer Parade Banora Point   Nsw 2486",,,,905
802,"Banyan Fields Primary School",105824,"90 Cadles Road Carrum Downs   Vic 3201",,,,
803,"Banyule Primary School",103136,"Cnr Miriam &amp; Lionel Street Rosanna   Vic 3084",,,,1
804,"Baradine Central School",103145,"42-44 Narren Street Baradine   Nsw 2396",,,,1
805,"Baralaba State School",103148,"1 Power Street Baralaba   Qld 4702",,,,1
806,"Baranduda Primary School",103149,"7 Verbena Street Baranduda   Vic 3691",,,,1
807,"Barcaldine State School",103155,"Gidyea Street Barcaldine   Qld 4725",,,,1
808,"Bardon State School",103163,"330 Simpsons Road Bardon   Qld 4065",,,,1
809,"Bardwell Park Infants School",103162,"4 Crewe Lane Bardwell Park   Nsw 2207",,,,1
810,"Barellan Central School",103165,"Boree Street Barellan   Nsw 2665",,,,1
811,"Bargara State School",103170,"591 Bargara Road Bargara   Qld 4670",,,,1
812,"Bargo Public School",103169,"253 Great Southern Road Bargo   Nsw 2574",,,,1
813,"Barham Public School",103174,"Wakool Street Barham   Nsw 2732",,,,1
814,"Baringa School",103177,"Staff Street Moe   Vic 3825",,,,283
815,"Baringhup Primary School",103176,"Rsd Mitchell Street Maldon   Vic 3463",,,,1
816,"Barker College Junior School",103180,"18 Clarke Road Cnr College Crescent Waitara   Nsw 2077",,,,1
817,"Barker College K2 Classes",136313,"9 Clark Road Waitara   Nsw 2077",,,,1
818,"Barkers Vale Public School",103188,"4501 Kyogle Road Wadeville   Nsw 2474",,,,1
819,"Barkly Education",103181,"20 Maloney Street Tennant Creek Tennant Creek   Nt 0861 0861 Phone: 08 8963 2069",,,,1
820,"Barkly Highway State School",103184,"17 Bougainville Street Mt Isa   Qld 4825",,,,1
821,"Barmedman Public School",103193,"10 Robertson Street Barmedman   Nsw 2668",,,,1
822,"Barmera Primary School",103189,"Rumbold Drive Barmera   Sa 5345",,,,1
823,"Barnawartha Primary School",103201,"Stanhope Street Barnawartha   Vic 3688",,,,1
824,"Barnier Public School",103196,"120 Barnier Drive Quakers Hill   Nsw 2763",,,,2001
825,"Barnsley Public School",103198,"6 Cliffbrook Street Barnsley   Nsw 2278",,,,1
826,"Barooga Public School",103204,"17-21 Hughes Street Barooga   Vic 3644",,,,1
827,"Barraba Central Primary School",103154,"29 Gotha Street Barraba   Nsw 2347",,,,1
828,"Barrack Heights Public School",103217,"25 Hunter Street Barrack Heights   Nsw 2528",,,,34
829,"Barrenjoey Montessori School",103220,"2 Tasman Road Avalon   Nsw 2107",,,,1
830,"Barrington Public School",103222,"1 Kenmore Street Barrington   Nsw 2422",,,,73
831,"Barrington Support School",117095,"113 Middle Road Devonport   Tas 7310",,,,1
832,"Barrow St Montessori Centre",131232,"Albion &amp; Pearson Streets Brunswick   Vic 3056",,,,1
833,"Bartle Frere State School",103228,"29 Price Road Bartle Frere   Qld 4861",,,,11
834,"Barunga Community Education Centre",103230,"C/- Nighthawk 7 Cassia Court Katherine   Nt 0852",,,,1
835,"Barwon Heads Primary School",103237,"5a Golf Links Road Barwon Heads   Vic 3227",,,,1
836,"Barwon Learning Centre",140385,"Carol St Moree East   Nsw 2400",,,,1
837,"Barwon Valley School",132333,"76-94 Laura Avenue Belmont   Vic 3216",,,,50
838,"Baryulgil Public School",103240,"7135 Clarence Way Baryulgil   Nsw 2460",,,,1
839,"Basket Range Primary School",103248,"6 Cramond Road Basket Range   Sa 5138",,,,1
840,"Bass Coast Specialist School",134957,"26 Mckenzie Street Wonthaggi   Vic 3995",,,,1
841,"Bass Hill Public School",103254,"611 Hume Highway Cnr Horton St Bass Hill   Nsw 2197",,,,1
842,"Bass Valley Primary School",103261,"70 Corinella Road Corinella   Vic 3984",,,,1
843,"Bassendean Primary School",103262,"70 West Road Bassendean   Wa 6054",,,,1
844,"Batchelor Area School",103271,"Lot 309 Kirra Crescent Batchelor   Nt 0845",,,,1
845,"Bateau Bay Public School",103273,"2a Waratah St &amp; Cnr Marlowe St Bateau Bay   Nsw 2261",,,,1
846,"Bateman Primary School",103279,"Bartling Cres Bateman   Wa 6154",,,,1
847,"Batemans Bay Public School",103274,"1 Mundarra Way Surfside   Nsw 2536",,,,1
848,"Bates Drive School For Students With Intell.disabilit.",103276,"2g Bates Drive Kareela   Nsw 2232",,,,1
849,"Batesford Primary School",103278,"Old Ballarat Road Batesford   Vic 3221",,,,1
850,"Bathurst Public School",103286,"279-287 George Street Bathurst   Nsw 2795",,,,1
851,"Bathurst South Public School",103287,"251 Havannah Street Bathurst   Nsw 2795",,,,1
852,"Bathurst West Public School",103290,"Suttor Street Bathurst   Nsw 2795",,,,1
853,"Bauhinia State School",103299,"31 Dawson Highway Moura   Qld 4718",,,,1
854,"Baulkham Hills North Primary School",103301,"2a Girralong Ave Baulkham Hills   Nsw 2153",,,,
855,"Bauple State School",103303,"8 Forestry Road Bauple   Qld 4650",,,,1
856,"Baxter Primary School",103309,"120 Grant Road Baxter   Vic 3911",,,,84
857,"Bayles Regional Primary School",103322,"3730 Ballarto Road Bayles   Vic 3981",,,,1
858,"Baynton West Primary School",139229,,,,,1
859,"Bayswater North Primary School",103339,"2-24 Stuart Street Bayswater North   Vic 3153",,,,1
860,"Bayswater Primary School",103347,"Murray Street Bayswater   Wa 6053",,,,1
861,"Bayswater Primary School",103342,"634-638 Mountain Highway Cnr Birch Street Bayswater   Vic 3153",,,,1
862,"Bayswater South Primary School",103346,"29 Enfield Drive Bayswater South   Vic 3154",,,,1
863,"Bayswater West Primary School",103349,"58 Phyllis St Bayswater   Vic 3153",,,,1
864,"Bayulu Remote Community School",104617,"C/- Tropical Enterprises 179 Emanual Way Fitzroy Crossing   Wa 6765",,,,1
865,"Bayview State School",134990,"77 Ziegenfusz Road Thornlands   Qld 4164",,,,1
866,"Beachlands Primary School",103428,"50 Whitfield Street Geraldton   Wa 6530",,,,1
867,"Beachmere State School",103421,"24-58 James Road Beachmere   Qld 4510",,,,131
868,"Beachport Primary School",103400,"Golf Course Road Beachport   Sa 5280",,,,1
869,"Beacon Hill Public School",103407,"6 Tristram Road Beacon Hill   Nsw 2100",,,,1
870,"Beacon Primary School",103412,"Broadbent Street Beacon   Wa 6472",,,,1
871,"Beaconhills Christian College Ltd",101015,"30-34 Toomuc Valley Road Pakenham   Vic 3810",,,,116
872,"Beaconhills Christian College - Village Campus",140557,"Village Campus 92 Kangan Drive Berwick   Vic 3806",,,,805
873,"Beaconsfield Ilc C/-beaconsfield School",103405,"Hale Street Beaconsfield   Wa 6162",,,,1
874,"Beaconsfield Primary School",103416,"Hale Street Beaconsfield   Wa 6162",,,,1
875,"Beaconsfield Primary School",103423,"Cnr Lyle Avenue &amp; Princes Highway Beaconsfield   Vic 3807",,,,1
876,"Beaconsfield Primary School",103425,"33 Grubb Street Beaconsfield   Tas 7270",,,,1
877,"Beaconsfield State School",103414,"Nadina Street Beaconsfield   Qld 4740",,,,1
878,"Beaconsfield Upper Primary School",103427,"40-42 Stoney Creek Road Beaconsfield Upper   Vic 3808",,,,1
879,"Beafield Educ-beafield",140474,"60-94 Beafield Road Para Hills   Sa 5096",,,,1
880,"Beafield Educ-george",140475,"100 George St Paradise   Sa 5075",,,,1
881,"Beafield Educ-mortess",140473,"2-26 Mortess St Brahma Lodge   Sa 5109",,,,1
882,"Bealiba Primary School",103440,"Grant Street Bealiba   Vic 3475",,,,1
883,"Beaudesert State School",103468,"15-17 Tina Street Beaudesert   Qld 4285",,,,1
884,"Beaufort Primary School",103459,"7-25 Hill Street Beaufort   Vic 3373",,,,1
885,"Beaumaris North Primary School",103463,"Wood Street Beaumaris   Vic 3193",,,,284
886,"Beaumaris Primary School",103472,"Beaumaris Boulevarde Ocean Reef   Wa 6027",,,,1
887,"Beaumaris Primary School",103462,"79-99 Dalgetty Road Beaumaris   Vic 3193",,,,1
888,"Beaumont Hills Public School",103437,"10-30 The Parkway Kellyville   Nsw 2155",,,,1
889,"Beaumont Rd Primary School",103469,"17 Beaumont Road Killara   Nsw 2071",,,,297
890,"Beauty Point Public School",103466,"17 Medusa Street Mosman   Nsw 2088",,,,1
891,"Beckenham Primary School",103482,"386 Railway Pde Beckenham   Wa 6107",,,,1
892,"Beckom Public School",103479,"Welman Street Beckom   Nsw 2665",,,,1
893,"Bedford Business College",128172,"54 Parramatta Road Glebe Glebe   Nsw 2037 2037 Phone: 02 8572 3260",,,,1
894,"Bedgerabong Primary School",103488,"North Condobolin Rd Bedgerabong   Nsw 2871",,,,1
895,"Bedourie State School",103489,"Timor Street Bedourie   Qld 4829",,,,1
896,"Beeac Primary School",103492,"Lang St Beeac   Vic 3251",,,,1
897,"Beechboro Christian School",103497,"375 Marshall Road Beechboro   Wa 6063",,,,1
898,"Beechboro East Primary School",103501,"Brockmill Avenue Beechboro   Wa 6063",,,,1
899,"Beechboro Primary School",103516,"King Road Beechboro   Wa 6063",,,,1
900,"Beechmont State School",103512,"1922 Beechmont Road Beechmont   Qld 4211",,,,1
901,"Beechwood Public School",103503,"614 Beechwood Rd Beechwood   Nsw 2446",,,,1
902,"Beechworth Primary School",103513,"Junction Rd Beechworth   Vic 3747",,,,1
903,"Beecroft Public School",103508,"90-98 Beecroft Rd Beecroft   Nsw 2119",,,,951
904,"Beehive Montessori School",103521,"Curtin Avenue Mosman Park   Wa 6012",,,,1
905,"Beelbangera Primary School",103523,"765 Rankins Springs Road Griffith   Nsw 2680",,,,1
906,"Beeliar Primary School",103524,"86 The Grange Beeliar   Wa 6164",,,,1
907,"Beenleigh Area School Support",103526,"Herses Rd Eagleby   Qld 4207",,,,1
908,"Beenleigh Special School",103533,"52-74 Mt Warren Bvd Mtrren Park   Qld 4207",,,,1
909,"Beenleigh State School",103531,"22 James Street Beenleigh   Qld 4207",,,,1
910,"Beerburrum State School",103540,"8 Beerburrum Road Beerburrum   Qld 4517",,,,1
911,"Beerwah State School",103543,"2788 Old Gympie Road Beerwah   Qld 4519",,,,1
912,"Bees Creek Primary School",103544,"Lot 3940 Sattler Crescent Bees Creek   Nt 0822",,,,700
913,"Bega Valley Public School",103552,"27 Auckland Street Bega   Nsw 2550",,,,1
914,"Begonia State School",103556,"Victoria Street St George   Qld 4487",,,,1
